PLAYER_NAME,TEAM,RIVAL,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,REB,AST,STL,BLK,TOV,PLUS_MINUS,HOME,SEASON
Victor Wembanyama,SAS,POR,2024-12-15,SAS @ POR,L,28.2,20.2,12,21,0.571,0,2,0.0,5.0,2.5,0.9,0.4,2.5,-5.5,0,2024-25
Victor Wembanyama,SAS,CLE,2024-12-18,SAS @ CLE,L,32.2,20.0,11,21,0.524,0,2,0.0,11.2,4.8,0.0,1.4,2.8,-0.3,0,2024-25
Victor Wembanyama,SAS,WAS,2024-12-21,SAS vs WAS,W,35.8,33.2,14,32,0.438,0,2,0.0,10.5,3.3,2.3,0.7,1.8,6.3,1,2024-25
Victor Wembanyama,SAS,LAL,2024-12-24,SAS vs LAL,W,28.6,27.4,12,26,0.462,0,1,0.0,7.2,3.6,0.9,0.3,3.2,7.6,1,2024-25
Victor Wembanyama,SAS,GSW,2024-12-27,SAS @ GSW,W,35.7,22.1,12,23,0.522,0,1,0.0,13.2,5.3,0.4,1.1,2.5,5.6,0,2024-25
Victor Wembanyama,SAS,ORL,2024-12-30,SAS @ ORL,L,37.9,23.0,9,21,0.429,0,2,0.0,3.5,0.0,1.2,1.1,1.8,4.1,0,2024-25
Victor Wembanyama,SAS,ORL,2025-01-02,SAS vs ORL,W,28.1,23.8,13,26,0.5,0,2,0.0,6.3,3.7,1.4,0.0,4.1,-7.0,1,2024-25
Victor Wembanyama,SAS,MIA,2025-01-05,SAS vs MIA,L,36.9,17.0,8,17,0.471,0,1,0.0,4.9,0.0,0.8,1.5,2.0,2.8,1,2024-25
Victor Wembanyama,SAS,HOU,2025-01-08,SAS vs HOU,W,33.8,29.2,17,31,0.548,0,1,0.0,2.7,0.7,0.0,1.5,3.3,8.6,1,2024-25
Victor Wembanyama,SAS,OKC,2025-01-11,SAS vs OKC,W,34.6,21.0,11,21,0.524,0,3,0.0,3.2,4.0,0.7,0.9,1.5,4.2,1,2024-25
Victor Wembanyama,SAS,IND,2025-01-14,SAS vs IND,W,34.8,24.1,13,24,0.542,0,2,0.0,5.1,0.0,1.0,1.1,1.6,-11.3,1,2024-25
Victor Wembanyama,SAS,IND,2025-01-17,SAS vs IND,W,34.5,29.1,14,29,0.483,0,1,0.0,6.1,1.6,2.9,1.4,2.1,0.4,1,2024-25
Cade Cunningham,DET,TOR,2024-10-22,DET vs TOR,W,36.3,27.9,12,30,0.4,0,2,0.0,6.0,9.2,2.6,0.1,4.5,22.8,1,2024-25
Cade Cunningham,DET,ORL,2024-10-25,DET @ ORL,W,33.6,20.4,10,21,0.476,1,5,0.2,6.0,6.2,1.9,0.0,3.0,3.4,0,2024-25
Cade Cunningham,DET,WAS,2024-10-28,DET @ WAS,L,30.0,18.1,8,17,0.471,0,2,0.0,4.1,7.5,1.3,0.4,3.5,-1.6,0,2024-25
Cade Cunningham,DET,PHI,2024-10-31,DET @ PHI,W,33.4,18.3,7,19,0.368,1,4,0.25,3.0,6.2,0.8,0.5,3.9,-3.2,0,2024-25
Cade Cunningham,DET,LAC,2024-11-03,DET @ LAC,W,35.5,31.7,15,34,0.441,0,2,0.0,2.3,4.3,1.5,0.0,4.7,15.4,0,2024-25
Cade Cunningham,DET,UTA,2024-11-06,DET vs UTA,W,34.2,30.5,17,32,0.531,0,3,0.0,3.4,7.8,1.6,0.1,2.3,16.5,1,2024-25
Cade Cunningham,DET,HOU,2024-11-09,DET @ HOU,W,32.4,28.0,12,30,0.4,0,2,0.0,0.8,7.1,0.7,0.0,3.0,16.9,0,2024-25
Cade Cunningham,DET,OKC,2024-11-12,DET @ OKC,L,30.2,22.8,11,23,0.478,2,8,0.25,4.3,2.8,1.5,0.0,2.7,4.9,0,2024-25
Cade Cunningham,DET,PHX,2024-11-15,DET @ PHX,L,35.5,23.4,11,24,0.458,3,8,0.375,4.4,8.1,1.5,0.8,3.3,12.6,0,2024-25
Cade Cunningham,DET,GSW,2024-11-18,DET @ GSW,L,35.3,27.9,14,30,0.467,2,6,0.333,2.4,4.3,1.4,0.2,4.6,13.9,0,2024-25
Cade Cunningham,DET,TOR,2024-11-21,DET vs TOR,W,34.1,23.3,10,25,0.4,3,7,0.429,2.5,6.0,0.8,1.1,2.7,-13.8,1,2024-25
Cade Cunningham,DET,OKC,2024-11-24,DET @ OKC,W,37.6,26.4,10,24,0.417,2,7,0.286,11.1,6.4,2.4,0.0,2.7,0.3,0,2024-25
Cade Cunningham,DET,POR,2024-11-27,DET @ POR,L,32.8,26.5,12,28,0.429,0,3,0.0,1.6,7.4,0.0,0.4,2.6,-0.0,0,2024-25
Cade Cunningham,DET,IND,2024-11-30,DET vs IND,W,36.5,16.8,8,18,0.444,1,7,0.143,2.4,6.3,0.5,0.2,1.1,-11.7,1,2024-25
Cade Cunningham,DET,BOS,2024-12-03,DET @ BOS,W,30.7,25.8,11,25,0.44,1,4,0.25,3.8,6.6,0.4,0.5,2.4,-9.3,0,2024-25
Cade Cunningham,DET,HOU,2024-12-06,DET vs HOU,W,31.3,25.8,10,26,0.385,0,2,0.0,5.8,6.7,0.0,0.7,4.3,3.9,1,2024-25
Cade Cunningham,DET,ATL,2024-12-09,DET vs ATL,L,36.8,31.2,12,29,0.414,2,5,0.4,7.9,12.0,0.5,0.7,4.9,8.2,1,2024-25
Cade Cunningham,DET,UTA,2024-12-12,DET vs UTA,L,29.1,21.8,9,21,0.429,0,2,0.0,5.7,12.3,0.6,0.3,3.8,2.9,1,2024-25
Cade Cunningham,DET,NOP,2024-12-15,DET vs NOP,L,36.1,36.2,18,37,0.486,1,5,0.2,10.6,10.5,0.8,0.7,1.9,7.7,1,2024-25
Cade Cunningham,DET,WAS,2024-12-18,DET vs WAS,L,35.1,18.0,11,20,0.55,3,8,0.375,4.6,6.9,0.9,0.0,3.7,4.4,1,2024-25
Cade Cunningham,DET,HOU,2024-12-21,DET @ HOU,W,34.2,15.5,6,16,0.375,2,6,0.333,0.8,9.3,1.7,0.0,3.3,8.3,0,2024-25
Cade Cunningham,DET,MIA,2024-12-24,DET @ MIA,W,29.2,25.4,11,26,0.423,1,4,0.25,6.1,5.5,2.0,1.6,3.0,2.7,0,2024-25
Cade Cunningham,DET,DEN,2024-12-27,DET @ DEN,L,33.7,28.1,16,30,0.533,0,2,0.0,1.9,6.2,1.3,0.0,3.2,-4.3,0,2024-25
Cade Cunningham,DET,UTA,2024-12-30,DET vs UTA,W,37.4,30.8,12,29,0.414,1,5,0.2,5.1,9.2,1.6,0.3,3.4,6.2,1,2024-25
Cade Cunningham,DET,MEM,2025-01-02,DET vs MEM,L,29.9,29.0,15,28,0.536,1,4,0.25,6.6,6.1,0.9,1.4,3.6,-3.1,1,2024-25
Cade Cunningham,DET,UTA,2025-01-05,DET @ UTA,L,33.4,32.1,19,33,0.576,2,7,0.286,6.2,11.0,0.3,0.7,0.6,-0.5,0,2024-25
Cade Cunningham,DET,SAC,2025-01-08,DET vs SAC,W,31.0,26.8,10,25,0.4,0,2,0.0,0.0,10.4,0.6,1.4,0.2,6.4,1,2024-25
Cade Cunningham,DET,DAL,2025-01-11,DET vs DAL,W,29.7,30.9,14,29,0.483,1,3,0.333,0.0,8.8,1.0,0.0,1.5,15.1,1,2024-25
Cade Cunningham,DET,CHA,2025-01-14,DET vs CHA,L,35.1,22.7,9,21,0.429,1,3,0.333,4.2,6.5,0.7,0.0,2.6,11.2,1,2024-25
Cade Cunningham,DET,MIN,2025-01-17,DET @ MIN,L,37.8,22.1,10,21,0.476,2,7,0.286,1.6,5.7,1.8,0.1,1.6,0.9,0,2024-25
LaMelo Ball,CHA,PHX,2024-10-22,CHA vs PHX,L,29.3,25.2,10,24,0.417,4,9,0.444,6.0,6.6,0.9,1.0,2.2,-5.0,1,2024-25
LaMelo Ball,CHA,LAL,2024-10-25,CHA vs LAL,L,36.0,34.1,15,36,0.417,0,2,0.0,3.0,6.4,2.4,0.3,0.9,2.4,1,2024-25
LaMelo Ball,CHA,SAC,2024-10-28,CHA vs SAC,W,37.1,36.4,15,34,0.441,1,5,0.2,2.5,11.4,1.6,0.7,1.2,3.4,1,2024-25
LaMelo Ball,CHA,LAL,2024-10-31,CHA @ LAL,W,31.5,13.3,7,13,0.538,2,6,0.333,0.0,6.1,1.3,0.5,3.5,24.5,0,2024-25
LaMelo Ball,CHA,SAC,2024-11-03,CHA @ SAC,L,37.1,26.6,14,27,0.519,2,7,0.286,4.6,4.7,1.3,0.2,2.3,-9.8,0,2024-25
LaMelo Ball,CHA,MIA,2024-11-06,CHA @ MIA,W,32.3,20.5,10,20,0.5,0,2,0.0,7.7,9.0,0.0,0.1,1.4,-0.5,0,2024-25
LaMelo Ball,CHA,OKC,2024-11-09,CHA @ OKC,L,30.4,35.0,16,35,0.457,3,7,0.429,5.0,5.9,1.9,0.5,1.6,9.2,0,2024-25
LaMelo Ball,CHA,GSW,2024-11-12,CHA vs GSW,W,29.9,25.2,13,27,0.481,2,7,0.286,0.3,7.0,0.2,0.5,3.4,2.1,1,2024-25
LaMelo Ball,CHA,CHI,2024-11-15,CHA vs CHI,L,32.9,21.7,10,22,0.455,1,4,0.25,5.6,9.0,1.9,0.2,2.1,-11.9,1,2024-25
LaMelo Ball,CHA,NOP,2024-11-18,CHA @ NOP,L,36.5,13.3,7,15,0.467,1,3,0.333,4.0,3.5,0.3,0.8,4.2,-5.7,0,2024-25
LaMelo Ball,CHA,WAS,2024-11-21,CHA vs WAS,W,15.1,5.6,3,7,0.429,0,2,0.0,0.0,2.0,1.3,0.4,2.7,-0.7,1,2024-25
LaMelo Ball,CHA,GSW,2024-11-24,CHA vs GSW,L,30.5,16.5,6,16,0.375,2,6,0.333,4.9,7.7,1.4,0.4,2.2,-8.5,1,2024-25
LaMelo Ball,CHA,ATL,2024-11-27,CHA @ ATL,W,31.8,20.7,9,21,0.429,2,7,0.286,1.8,11.0,1.5,0.7,2.4,3.7,0,2024-25
LaMelo Ball,CHA,MEM,2024-11-30,CHA vs MEM,W,31.8,43.8,17,43,0.395,0,2,0.0,7.2,7.9,0.7,0.0,1.4,4.4,1,2024-25
LaMelo Ball,CHA,MIL,2024-12-03,CHA vs MIL,W,19.5,6.2,2,5,0.4,0,3,0.0,4.5,11.1,0.9,0.0,3.6,4.2,1,2024-25
LaMelo Ball,CHA,NOP,2024-12-06,CHA vs NOP,L,30.5,28.6,12,28,0.429,2,7,0.286,8.4,10.3,0.5,0.0,1.8,-1.2,1,2024-25
LaMelo Ball,CHA,NYK,2024-12-09,CHA @ NYK,W,13.0,8.1,4,9,0.444,2,7,0.286,6.4,4.2,1.7,0.6,4.1,-1.0,0,2024-25
LaMelo Ball,CHA,MIN,2024-12-12,CHA @ MIN,L,23.4,0.0,1,2,0.5,1,3,0.333,8.5,6.8,0.7,1.5,3.6,1.2,0,2024-25
LaMelo Ball,CHA,WAS,2024-12-15,CHA vs WAS,W,32.5,22.9,12,23,0.522,1,5,0.2,9.9,4.2,1.5,0.3,1.9,3.1,1,2024-25
LaMelo Ball,CHA,ORL,2024-12-18,CHA vs ORL,L,32.8,22.5,8,20,0.4,2,8,0.25,9.7,9.3,2.8,0.0,3.7,6.0,1,2024-25
LaMelo Ball,CHA,ORL,2024-12-21,CHA vs ORL,W,35.0,45.9,27,48,0.562,1,3,0.333,6.7,11.7,1.3,0.0,2.2,7.9,1,2024-25
LaMelo Ball,CHA,CHI,2024-12-24,CHA vs CHI,W,35.7,12.3,7,13,0.538,3,8,0.375,0.8,7.7,1.0,0.6,0.9,-2.9,1,2024-25
LaMelo Ball,CHA,DAL,2024-12-27,CHA @ DAL,W,35.3,15.6,9,17,0.529,1,7,0.143,9.1,8.6,2.1,0.3,4.1,4.5,0,2024-25
LaMelo Ball,CHA,HOU,2024-12-30,CHA vs HOU,W,34.2,38.6,20,38,0.526,2,8,0.25,0.0,7.6,0.9,0.4,2.6,-1.5,1,2024-25
LaMelo Ball,CHA,POR,2025-01-02,CHA vs POR,L,31.0,13.3,6,13,0.462,1,5,0.2,4.8,7.2,0.0,0.5,2.3,-10.5,1,2024-25
LaMelo Ball,CHA,IND,2025-01-05,CHA vs IND,L,28.9,30.3,16,28,0.571,2,8,0.25,5.0,2.9,1.1,0.7,4.0,8.7,1,2024-25
LaMelo Ball,CHA,MIL,2025-01-08,CHA vs MIL,W,37.3,30.9,13,31,0.419,2,8,0.25,6.6,7.2,1.0,1.4,3.3,1.6,1,2024-25
LaMelo Ball,CHA,PHX,2025-01-11,CHA @ PHX,W,29.9,35.5,19,36,0.528,2,7,0.286,8.7,9.6,1.1,0.2,2.5,1.2,0,2024-25
LaMelo Ball,CHA,NOP,2025-01-14,CHA vs NOP,L,36.0,16.2,6,15,0.4,2,7,0.286,0.9,8.7,0.4,1.1,5.1,4.2,1,2024-25
LaMelo Ball,CHA,CLE,2025-01-17,CHA @ CLE,L,16.0,4.2,2,5,0.4,1,5,0.2,9.4,2.5,0.6,1.0,4.1,-0.6,0,2024-25
Scottie Barnes,TOR,PHI,2024-10-22,TOR @ PHI,W,35.2,21.0,9,21,0.429,3,9,0.333,6.9,2.3,1.9,0.7,2.5,-4.3,0,2024-25
Scottie Barnes,TOR,GSW,2024-10-25,TOR @ GSW,W,31.0,30.5,13,28,0.464,0,2,0.0,3.7,0.3,0.0,0.0,0.6,5.7,0,2024-25
Scottie Barnes,TOR,ORL,2024-10-28,TOR vs ORL,W,32.9,20.1,7,18,0.389,3,8,0.375,0.8,2.0,0.4,0.2,3.3,-8.0,1,2024-25
Scottie Barnes,TOR,OKC,2024-10-31,TOR vs OKC,L,33.9,27.2,12,26,0.462,3,9,0.333,3.4,4.3,1.0,0.9,2.0,3.4,1,2024-25
Scottie Barnes,TOR,CLE,2024-11-03,TOR @ CLE,W,30.6,32.4,17,34,0.5,1,6,0.167,6.9,2.8,0.0,0.0,2.0,-7.9,0,2024-25
Scottie Barnes,TOR,OKC,2024-11-06,TOR @ OKC,W,29.4,26.7,11,29,0.379,2,6,0.333,11.4,8.4,0.7,1.1,3.5,-0.5,0,2024-25
Scottie Barnes,TOR,CHA,2024-11-09,TOR vs CHA,W,33.4,18.6,7,17,0.412,2,6,0.333,0.6,5.2,2.1,0.6,1.4,18.3,1,2024-25
Scottie Barnes,TOR,PHI,2024-11-12,TOR @ PHI,W,30.8,21.5,10,20,0.5,2,6,0.333,8.4,3.9,0.0,0.0,2.5,3.3,0,2024-25
Scottie Barnes,TOR,PHX,2024-11-15,TOR @ PHX,L,37.5,20.2,12,22,0.545,1,4,0.25,4.0,1.5,1.2,0.0,2.9,-5.9,0,2024-25
Scottie Barnes,TOR,MIA,2024-11-18,TOR vs MIA,L,30.1,19.5,10,19,0.526,1,3,0.333,4.1,6.6,1.2,0.0,0.8,-0.3,1,2024-25
Scottie Barnes,TOR,LAC,2024-11-21,TOR @ LAC,L,30.5,19.8,9,18,0.5,2,6,0.333,7.3,3.4,0.5,0.6,1.4,5.0,0,2024-25
Scottie Barnes,TOR,PHI,2024-11-24,TOR @ PHI,L,31.6,32.8,17,34,0.5,2,9,0.222,7.4,0.0,2.0,0.8,1.5,-0.5,0,2024-25
Scottie Barnes,TOR,HOU,2024-11-27,TOR vs HOU,W,35.7,24.7,11,27,0.407,0,2,0.0,4.9,5.8,0.9,0.2,2.5,-3.5,1,2024-25
Scottie Barnes,TOR,MIN,2024-11-30,TOR @ MIN,L,30.4,27.7,15,28,0.536,0,2,0.0,2.1,5.6,0.6,0.0,2.0,14.8,0,2024-25
Scottie Barnes,TOR,UTA,2024-12-03,TOR vs UTA,W,30.6,26.0,13,25,0.52,1,4,0.25,6.4,0.0,2.2,0.2,3.3,11.4,1,2024-25
Scottie Barnes,TOR,IND,2024-12-06,TOR vs IND,W,32.2,14.3,6,12,0.5,2,7,0.286,4.6,3.6,2.3,0.0,2.6,-2.6,1,2024-25
Scottie Barnes,TOR,BOS,2024-12-09,TOR @ BOS,L,34.7,41.6,20,40,0.5,2,9,0.222,7.4,2.0,1.7,0.4,2.7,4.8,0,2024-25
Scottie Barnes,TOR,DEN,2024-12-12,TOR vs DEN,L,32.1,19.8,8,20,0.4,1,5,0.2,5.2,6.7,0.0,0.0,1.2,-5.8,1,2024-25
Scottie Barnes,TOR,SAC,2024-12-15,TOR @ SAC,L,34.2,24.8,11,25,0.44,2,9,0.222,7.4,6.1,1.4,0.1,2.3,-14.2,0,2024-25
Scottie Barnes,TOR,CHA,2024-12-18,TOR vs CHA,L,32.7,25.7,14,27,0.519,2,9,0.222,5.7,5.5,2.0,0.8,1.9,9.5,1,2024-25
Scottie Barnes,TOR,GSW,2024-12-21,TOR @ GSW,W,37.6,23.9,9,22,0.409,1,4,0.25,5.7,6.4,1.9,1.0,0.0,18.6,0,2024-25
Scottie Barnes,TOR,LAL,2024-12-24,TOR @ LAL,L,30.0,26.8,11,28,0.393,0,2,0.0,6.9,6.0,1.1,0.8,1.8,-0.4,0,2024-25
Scottie Barnes,TOR,DET,2024-12-27,TOR @ DET,L,30.1,28.4,15,27,0.556,3,8,0.375,4.8,6.8,0.1,0.6,2.2,-2.6,0,2024-25
Scottie Barnes,TOR,LAL,2024-12-30,TOR vs LAL,W,35.4,30.2,13,32,0.406,3,9,0.333,6.2,3.2,0.8,0.5,2.9,-2.0,1,2024-25
Scottie Barnes,TOR,MEM,2025-01-02,TOR vs MEM,L,30.7,18.3,8,16,0.5,0,3,0.0,8.9,5.9,1.8,0.5,4.4,4.7,1,2024-25
Scottie Barnes,TOR,MIL,2025-01-05,TOR @ MIL,W,30.0,23.4,8,21,0.381,2,7,0.286,2.4,1.5,1.1,0.6,2.7,-2.9,0,2024-25
Scottie Barnes,TOR,MIL,2025-01-08,TOR vs MIL,L,33.0,33.3,14,32,0.438,2,9,0.222,4.6,4.6,0.7,1.1,2.4,1.4,1,2024-25
Scottie Barnes,TOR,UTA,2025-01-11,TOR @ UTA,L,36.3,34.7,15,34,0.441,2,7,0.286,5.5,1.7,1.6,0.4,4.7,-1.4,0,2024-25
Scottie Barnes,TOR,DEN,2025-01-14,TOR vs DEN,W,33.1,24.4,10,22,0.455,1,5,0.2,14.4,7.2,1.0,0.3,3.0,14.8,1,2024-25
Scottie Barnes,TOR,CHI,2025-01-17,TOR @ CHI,L,29.3,27.0,11,25,0.44,1,3,0.333,3.2,3.4,2.3,0.0,0.8,6.6,0,2024-25
Evan Mobley,CLE,IND,2024-10-22,CLE vs IND,W,35.7,30.4,16,29,0.552,0,2,0.0,6.9,5.2,1.4,1.0,2.7,-1.8,1,2024-25
Evan Mobley,CLE,NYK,2024-10-25,CLE vs NYK,W,37.3,25.3,13,24,0.542,1,3,0.333,5.9,2.1,0.3,1.1,1.8,-1.4,1,2024-25
Evan Mobley,CLE,WAS,2024-10-28,CLE vs WAS,W,37.6,22.1,9,20,0.45,0,3,0.0,5.9,11.1,0.0,0.0,0.8,11.8,1,2024-25
Evan Mobley,CLE,NOP,2024-10-31,CLE vs NOP,W,28.2,26.4,11,25,0.44,0,2,0.0,6.6,0.0,0.6,0.9,2.3,3.7,1,2024-25
Evan Mobley,CLE,PHX,2024-11-03,CLE @ PHX,W,33.2,19.4,10,20,0.5,0,3,0.0,3.8,0.3,1.1,1.8,2.5,-11.6,0,2024-25
Evan Mobley,CLE,GSW,2024-11-06,CLE @ GSW,W,31.7,20.4,11,21,0.524,1,3,0.333,1.2,9.9,2.8,1.1,1.0,10.7,0,2024-25
Evan Mobley,CLE,MEM,2024-11-09,CLE @ MEM,W,29.7,26.0,12,27,0.444,0,0,0.0,10.0,6.6,1.4,1.1,1.9,2.9,0,2024-25
Evan Mobley,CLE,ATL,2024-11-12,CLE vs ATL,W,29.7,27.1,12,29,0.414,0,3,0.0,10.0,5.4,1.8,0.1,2.3,0.8,1,2024-25
Evan Mobley,CLE,ATL,2024-11-15,CLE @ ATL,L,32.3,33.4,14,33,0.424,0,3,0.0,1.1,1.1,2.5,1.0,1.6,9.3,0,2024-25
Evan Mobley,CLE,IND,2024-11-18,CLE vs IND,L,35.7,34.1,15,33,0.455,0,1,0.0,6.1,6.4,0.9,0.7,4.8,2.1,1,2024-25
Evan Mobley,CLE,MIN,2024-11-21,CLE vs MIN,W,33.2,36.1,18,35,0.514,0,1,0.0,11.5,4.8,0.8,1.1,2.3,2.2,1,2024-25
Evan Mobley,CLE,MIA,2024-11-24,CLE vs MIA,W,36.9,30.0,13,31,0.419,0,3,0.0,10.9,3.8,1.4,1.0,4.0,0.9,1,2024-25
Evan Mobley,CLE,MIL,2024-11-27,CLE vs MIL,L,32.2,28.2,16,30,0.533,0,0,0.0,1.2,2.6,0.8,1.7,2.4,10.5,1,2024-25
Evan Mobley,CLE,LAL,2024-11-30,CLE vs LAL,L,32.5,28.0,11,28,0.393,0,0,0.0,9.6,5.3,0.4,0.8,4.8,5.6,1,2024-25
Evan Mobley,CLE,CHA,2024-12-03,CLE vs CHA,L,32.3,23.3,12,25,0.48,1,3,0.333,4.0,6.1,1.4,1.5,3.2,11.3,1,2024-25
Evan Mobley,CLE,SAC,2024-12-06,CLE vs SAC,L,37.3,38.2,21,39,0.538,1,3,0.333,10.1,3.0,0.9,1.4,3.7,21.7,1,2024-25
Evan Mobley,CLE,NYK,2024-12-09,CLE vs NYK,W,35.9,24.6,8,22,0.364,1,3,0.333,7.4,1.5,0.8,0.9,1.1,-0.9,1,2024-25
Evan Mobley,CLE,PHI,2024-12-12,CLE vs PHI,L,31.5,17.3,6,15,0.4,0,1,0.0,9.7,5.0,1.2,0.6,3.0,8.5,1,2024-25
Evan Mobley,CLE,PHI,2024-12-15,CLE @ PHI,L,34.7,32.3,16,33,0.485,0,1,0.0,8.0,0.0,1.7,1.1,2.2,6.1,0,2024-25
Evan Mobley,CLE,MEM,2024-12-18,CLE vs MEM,W,28.1,23.9,12,25,0.48,0,0,0.0,7.8,1.7,0.2,1.5,2.7,10.0,1,2024-25
Evan Mobley,CLE,ATL,2024-12-21,CLE vs ATL,W,35.3,20.6,9,18,0.5,0,2,0.0,12.1,4.2,0.7,1.4,5.0,-0.3,1,2024-25
Evan Mobley,CLE,OKC,2024-12-24,CLE vs OKC,W,28.1,17.7,7,19,0.368,0,3,0.0,0.6,3.7,0.0,0.7,2.0,4.0,1,2024-25
Evan Mobley,CLE,SAS,2024-12-27,CLE vs SAS,W,36.9,28.0,12,29,0.414,0,1,0.0,5.7,3.4,1.0,2.1,2.6,4.8,1,2024-25
Evan Mobley,CLE,DET,2024-12-30,CLE @ DET,W,34.3,25.6,12,24,0.5,0,1,0.0,8.1,6.5,1.7,1.6,2.6,-2.0,0,2024-25
Evan Mobley,CLE,BOS,2025-01-02,CLE @ BOS,W,32.2,17.6,7,19,0.368,0,1,0.0,7.9,4.3,1.0,0.7,2.9,-2.6,0,2024-25
Evan Mobley,CLE,PHX,2025-01-05,CLE @ PHX,L,34.2,19.1,9,21,0.429,0,1,0.0,10.9,5.8,0.6,1.6,3.7,-5.9,0,2024-25
Evan Mobley,CLE,PHI,2025-01-08,CLE vs PHI,L,28.6,17.0,8,18,0.444,0,1,0.0,8.1,1.7,2.0,0.7,0.0,7.4,1,2024-25
Evan Mobley,CLE,HOU,2025-01-11,CLE @ HOU,L,35.2,17.0,10,19,0.526,1,3,0.333,8.9,7.1,0.2,1.2,0.9,12.6,0,2024-25
Evan Mobley,CLE,IND,2025-01-14,CLE @ IND,W,31.4,26.7,13,27,0.481,0,1,0.0,6.7,4.6,0.3,0.2,4.9,-5.0,0,2024-25
Evan Mobley,CLE,POR,2025-01-17,CLE vs POR,L,35.6,30.4,15,29,0.517,0,1,0.0,11.0,1.2,0.9,0.2,4.1,-1.6,1,2024-25
